Date,EUR_M3,EUR_M6,EUR_YR1,EUR_YR2,EUR_YR3,EUR_YR4,EUR_YR5,EUR_YR6,EUR_YR7,EUR_YR8,EUR_YR9,EUR_YR10,EUR_YR15,EUR_YR20,EUR_YR30,USD_M3,USD_M6,USD_YR1,USD_YR2,USD_YR3,USD_YR4,USD_YR5,USD_YR6,USD_YR7,USD_YR8,USD_YR9,USD_YR10,USD_YR15,USD_YR20,USD_YR30,JPY_M3,JPY_M6,JPY_YR1,JPY_YR2,JPY_YR3,JPY_YR4,JPY_YR5,JPY_YR6,JPY_YR7,JPY_YR8,JPY_YR9,JPY_YR10,JPY_YR15,JPY_YR20,JPY_YR30,CZK_M3,CZK_M6,CZK_YR1,CZK_YR2,CZK_YR3,CZK_YR4,CZK_YR5,CZK_YR6,CZK_YR7,CZK_YR8,CZK_YR9,CZK_YR10,CZK_YR15,CZK_YR20,CZK_YR30,PLN_M3,PLN_M6,PLN_YR1,PLN_YR2,PLN_YR3,PLN_YR4,PLN_YR5,PLN_YR6,PLN_YR7,PLN_YR8,PLN_YR9,PLN_YR10,PLN_YR15,PLN_YR20,PLN_YR30
7/31/1996,4.461,4.499,4.626,5.155,5.639,6.036,6.379,6.651,6.871,7.048,7.206,7.329,7.249,7.21,7.17,5.676,5.88,6.224,6.596,6.813,6.956,7.069,7.161,7.257,7.321,7.388,7.458,7.659,7.702,7.637,0.689,0.815,1.06,1.6,2.08,2.47,2.78,3.129,3.18,3.475,3.568,3.47,3.75,3.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1996,4.367,4.403,4.501,5.024,5.508,5.949,6.325,6.656,6.9,7.102,7.245,7.366,7.281,7.238,7.195,5.563,5.775,6.103,6.526,6.73,6.919,7.043,7.128,7.218,7.286,7.357,7.432,7.631,7.714,7.683,0.52,0.568,0.7,1.08,1.535,1.93,2.27,2.652,2.81,3.125,3.246,3.19,3.52,3.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1996,4.188,4.207,4.313,4.649,5.057,5.453,5.806,6.123,6.378,6.578,6.746,6.881,6.801,6.761,6.72,5.625,5.735,5.992,6.336,6.553,6.718,6.83,6.928,7.03,7.094,7.16,7.229,7.411,7.474,7.658,0.516,0.567,0.705,1.115,1.55,1.945,2.26,2.618,2.76,3.046,3.173,3.12,3.42,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1996,4.188,4.219,4.282,4.639,4.984,5.348,5.723,6.052,6.331,6.556,6.724,6.858,6.775,6.734,6.693,5.5,5.568,5.753,6.045,6.25,6.404,6.504,6.596,6.691,6.768,6.847,6.93,7.139,7.238,7.297,0.501,0.532,0.615,0.905,1.29,1.65,1.96,2.301,2.44,2.742,2.892,2.88,3.21,3.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1996,4.195,4.215,4.25,4.434,4.727,5.069,5.409,5.713,5.979,6.178,6.346,6.465,6.394,6.358,6.322,5.5,5.544,5.69,5.897,6.026,6.147,6.249,6.323,6.399,6.463,6.53,6.598,6.824,6.961,7.08,0.485,0.516,0.595,0.875,1.205,1.535,1.84,2.186,2.35,2.637,2.793,2.78,3.15,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1996,4.188,4.188,4.188,4.425,4.539,5.011,5.397,5.747,6.024,6.26,6.481,6.613,6.529,6.486,6.444,5.563,5.603,5.792,6.043,6.227,6.37,6.471,6.551,6.634,6.693,6.755,6.819,7.048,7.147,7.142,0.492,0.52,0.58,0.92,1.295,1.69,2.005,2.37,2.535,2.846,3.025,3.005,3.41,3.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1997,4.125,4.117,4.117,4.294,4.544,4.907,5.281,5.619,5.896,6.132,6.338,6.484,6.403,6.362,6.321,5.566,5.69,5.941,6.274,6.468,6.611,6.724,6.816,6.911,6.979,7.05,7.124,7.337,7.458,7.449,0.5,0.5,0.545,0.81,1.16,1.51,1.805,2.15,2.32,2.624,2.796,2.79,3.17,3.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1997,4.242,4.242,4.242,4.455,4.652,4.941,5.248,5.54,5.769,5.981,6.189,6.322,6.251,6.216,6.181,5.539,5.685,5.973,6.337,6.531,6.651,6.764,6.875,6.925,6.992,7.054,7.126,7.293,7.399,7.426,0.52,0.52,0.58,0.835,1.185,1.515,1.825,2.171,2.345,2.656,2.823,2.82,3.19,3.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1997,4.25,4.269,4.376,4.74,5.042,5.374,5.693,5.94,6.219,6.382,6.538,6.715,6.64,6.603,6.565,5.774,5.937,6.279,6.788,6.958,7.067,7.169,7.249,7.32,7.381,7.43,7.467,7.659,7.728,7.622,0.578,0.617,0.71,1.035,1.34,1.615,1.865,2.143,2.27,2.528,2.683,2.675,3.07,3.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1997,4.188,4.241,4.313,4.556,4.806,5.149,5.478,5.783,6.037,6.25,6.445,6.578,6.502,6.464,6.426,5.816,5.997,6.318,6.689,6.872,6.97,7.048,7.043,7.193,7.173,7.224,7.351,7.522,7.651,7.565,0.582,0.628,0.805,1.135,1.435,1.71,1.97,2.273,2.405,2.664,2.808,2.805,3.19,3.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1997,4.188,4.238,4.313,4.536,4.817,5.16,5.489,5.818,6.096,6.295,6.477,6.624,6.546,6.507,6.468,5.813,5.997,6.262,6.626,6.787,6.897,6.999,6.968,7.132,7.098,7.163,7.304,7.489,7.595,7.593,0.598,0.709,0.955,1.405,1.765,2.055,2.28,2.549,2.635,2.875,3.003,2.995,3.3,3.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6/30/1997,4.156,4.187,4.246,4.424,4.664,4.985,5.303,5.595,5.86,6.059,6.24,6.387,6.315,6.279,6.242,5.781,5.904,6.129,6.416,6.556,6.655,6.745,6.863,6.857,7.012,7.025,7.025,7.2,7.31,7.368,0.656,0.717,0.855,1.21,1.52,1.795,2.045,2.334,2.455,2.703,2.836,2.82,3.12,3.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/31/1997,4.344,4.382,4.438,4.533,4.815,5.039,5.279,5.375,5.714,5.865,6.021,6.169,6.11,6.08,6.05,5.707,5.799,5.94,6.166,6.24,6.328,6.384,6.38,6.516,6.485,6.523,6.632,6.802,6.908,6.887,0.609,0.651,0.7425,1.0075,1.2875,1.5625,1.8125,2.086,2.2075,2.453,2.585,2.5975,2.95,3.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8/31/1997,4.375,4.468,4.563,4.796,4.984,5.219,5.437,5.639,5.834,5.986,6.143,6.293,6.235,6.207,6.178,5.719,5.843,6.034,6.312,6.43,6.529,6.596,6.739,6.732,6.847,6.909,6.888,7.046,7.136,7.145,0.57,0.582,0.605,0.835,1.125,1.425,1.7,1.969,2.085,2.335,2.472,2.495,2.87,3.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9/30/1997,4.359,4.437,4.532,4.725,4.913,5.115,5.323,5.489,5.648,5.788,5.907,6.03,5.983,5.96,5.937,5.77,5.844,6.002,6.238,6.334,6.4,6.461,6.537,6.552,6.62,6.671,6.68,6.839,6.949,6.932,0.563,0.594,0.595,0.78,1.05,1.325,1.585,1.866,2.01,2.253,2.395,2.41,2.8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1997,4.582,4.661,4.798,4.965,5.163,5.356,5.519,5.664,5.788,5.917,6.037,6.135,6.093,6.072,6.052,5.75,5.786,5.92,6.086,6.221,6.298,6.365,6.349,6.447,6.43,6.454,6.564,6.689,6.817,6.848,0.531,0.547,0.5575,0.715,0.9475,1.1975,1.4125,1.658,1.77,1.999,2.124,2.14,2.51,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11/30/1997,4.563,4.633,4.723,4.874,5.062,5.244,5.396,5.54,5.665,5.768,5.863,5.947,5.911,5.894,5.876,5.902,5.915,6.013,6.216,6.28,6.323,6.344,6.378,6.389,6.413,6.438,6.449,6.569,6.627,6.603,0.594,0.617,0.57,0.67,0.93,1.21,1.48,1.753,1.9,2.139,2.292,2.31,2.745,2.945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1997,4.375,4.453,4.528,4.725,4.913,5.115,5.278,5.433,5.545,5.673,5.779,5.863,5.825,5.806,5.788,5.813,5.845,5.971,6.132,6.185,6.217,6.262,6.248,6.309,6.294,6.32,6.38,6.489,6.528,6.529,0.773,0.769,0.735,0.8,1.005,1.255,1.465,1.719,1.845,2.061,2.191,2.22,2.6,2.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1/31/1998,4.391,4.418,4.422,4.451,4.576,4.779,4.941,5.085,5.208,5.335,5.441,5.524,5.489,5.472,5.455,5.625,5.625,5.657,5.77,5.823,5.9,5.956,5.954,6.051,6.035,6.085,6.192,6.329,6.415,6.425,0.789,0.774,0.78,0.96,1.2,1.44,1.65,1.903,2.01,2.236,2.356,2.38,2.74,2.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/28/1998,4.344,4.344,4.344,4.452,4.567,4.737,4.867,4.999,5.123,5.226,5.306,5.389,5.36,5.345,5.33,5.68,5.696,5.794,5.968,6.009,6.075,6.108,6.1,6.167,6.177,6.202,6.262,6.397,6.524,6.509,0.813,0.771,0.74,0.86,1.08,1.31,1.535,1.785,1.91,2.128,2.259,2.28,2.65,2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3/31/1998,4.227,4.219,4.219,4.445,4.59,4.728,4.857,4.966,5.078,5.17,5.251,5.321,5.294,5.281,5.267,5.711,5.75,5.893,6.092,6.134,6.166,6.199,6.155,6.261,6.232,6.251,6.353,6.481,6.554,6.523,0.707,0.68,0.675,0.8175,1.04,1.2775,1.4925,1.749,1.8575,2.065,2.195,2.2225,2.605,2.805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4/30/1998,4.281,4.281,4.281,4.535,4.702,4.828,4.958,5.056,5.157,5.236,5.318,5.376,5.351,5.338,5.325,5.719,5.811,5.995,6.185,6.249,6.258,6.303,6.168,6.357,6.212,6.239,6.447,6.573,6.662,6.65,0.617,0.632,0.615,0.715,0.915,1.135,1.355,1.595,1.715,1.925,2.067,2.095,2.47,2.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5/31/1998,4.273,4.273,4.273,4.423,4.569,4.696,4.814,4.924,5.024,5.116,5.185,5.255,5.23,5.218,5.205,5.688,5.749,5.877,6.029,6.049,6.059,6.07,6.105,6.141,6.165,6.189,6.215,6.331,6.406,6.357,0.555,0.57,0.533,0.6045,0.772,0.974,1.165,1.392,1.52,1.718,1.847,1.9,2.29,2.49,,16.06,16.177,16.201,15.227,14.33,13.402,12.888,12.219,11.938,11.565,11.325,11.306,11.503,11.602,11.702,22.49,22.01,21.768,20.658,19.691,17.993,16.804,16.941,17.039,17.113,17.17,17.216,17.354,17.423,17.492
6/30/1998,4.238,4.242,4.242,4.352,4.477,4.604,4.734,4.854,4.932,5.035,5.116,5.186,5.161,5.148,5.136,5.688,5.78,5.845,5.96,5.997,6.024,6.046,6.027,6.088,6.061,6.087,6.147,6.234,6.266,6.204,0.664,0.668,0.66,0.75,0.93,1.12,1.3,1.511,1.62,1.819,1.938,1.97,2.35,2.55,,15.35,15.36,15.401,14.217,13.332,12.655,12.076,11.414,10.935,10.787,10.695,10.589,10.758,10.844,10.929,22.15,21.71,20.326,18.9,18.205,16.861,15.816,15.928,16.008,16.068,16.115,16.153,16.265,16.321,16.377
7/31/1998,4.129,4.125,4.094,4.273,4.388,4.514,4.622,4.742,4.843,4.934,5.014,5.097,5.072,5.059,5.046,5.688,5.749,5.825,5.956,5.998,6.019,6.041,6.088,6.098,6.135,6.146,6.165,6.282,6.349,6.313,0.652,0.652,0.638,0.719,0.888,1.077,1.257,1.459,1.567,1.767,1.885,1.922,2.33,2.49,,14.01,13.474,13.038,12.192,11.594,11.15,10.689,10.405,10.172,9.929,9.675,9.487,9.624,9.693,9.762,17.12,16.93,16.151,15.028,14.36,13.838,13.302,13.353,13.39,13.417,13.439,13.456,13.507,13.533,13.559
8/31/1998,4.16,4.062,3.945,3.939,4.086,4.191,4.393,4.482,4.628,4.742,4.858,4.952,4.922,4.906,4.891,5.625,5.593,5.53,5.608,5.64,5.729,5.814,5.698,5.932,5.807,5.884,6.087,6.262,6.341,6.345,0.633,0.637,0.571,0.649,0.805,1,1.19,1.389,1.51,1.693,1.828,1.87,2.3,2.5,,14.56,14.642,15.218,13.974,13.427,13.034,12.684,12.317,12.003,11.823,11.398,11.285,11.456,11.542,11.628,20.88,20.77,19.786,19.045,17.496,16.019,15.154,15.267,15.347,15.407,15.454,15.492,15.604,15.661,15.717
9/30/1998,4.117,3.938,3.78,3.657,3.73,3.815,3.933,4.042,4.176,4.289,4.392,4.498,4.472,4.459,4.446,5.313,5.245,5.06,4.951,4.984,5.073,5.158,5.126,5.276,5.26,5.257,5.46,5.753,5.945,6.127,0.445,0.476,0.45,0.52464,0.65,0.75492,0.85742,0.988,1.04742,1.17,1.267,1.32492,1.73,1.92,,13.48,13.221,12.994,12.093,11.606,11.276,10.991,10.759,10.649,10.46,10.188,10.141,10.244,10.295,10.347,17.41,17.3,16.354,15.839,15.358,14.349,13.552,13.622,13.672,13.709,13.738,13.761,13.831,13.865,13.9
10/31/1998,3.97,3.746,3.582,3.539,3.663,3.843,4.014,4.177,4.345,4.468,4.595,4.7,4.667,4.65,4.634,5.22,4.978,4.749,4.623,4.748,4.891,5.008,5.232,5.196,5.417,5.448,5.46,5.847,6.06,6.188,0.403,0.436,0.407,0.48,0.5985,0.69375,0.7925,0.927,1,1.132,1.246,1.31,1.75,1.92,,12.33,11.929,11.694,10.746,10.43,10.215,9.989,9.88,9.698,9.647,9.518,9.46,9.523,9.555,9.587,15.52,15.4,14.841,13.902,12.94,12.647,12.016,12.064,12.097,12.123,12.142,12.158,12.205,12.229,12.253
11/30/1998,3.786,3.601,3.5,3.479,3.583,3.72,3.88,4.055,4.21,4.346,4.46,4.552,4.522,4.506,4.491,5.281,5.148,5.125,5.219,5.283,5.343,5.387,5.379,5.512,5.558,5.581,5.711,5.936,6.038,5.916,0.419,0.45,0.41,0.5,0.62,0.75,0.89,1.061,1.16,1.333,1.472,1.54,1.98,2.25,,10.178,9.513,9.347,9.086,8.981,8.872,8.818,8.761,8.701,8.64,8.576,8.583,8.605,8.616,8.628,13.8,13.69,13.03,11.984,11.339,11.299,10.8,10.83,10.852,10.868,10.88,10.89,10.92,10.935,10.95
12/31/1998,3.281,3.23,3.192,3.362,3.445,3.57,3.709,3.871,4.015,4.185,4.323,4.439,4.407,4.39,4.373,5.066,5.066,5.099,5.204,5.415,5.3,5.363,5.414,5.461,5.509,5.551,5.588,5.819,5.967,5.986,0.539,0.55,0.59,0.793,1.0985,1.38,1.61,1.84,2.005,2.214,2.359,2.405,2.89,3.11,,9.509,9.09,8.998,8.686,8.635,8.582,8.526,8.469,8.409,8.347,8.283,8.289,8.31,8.32,8.33,13.9,13.78,12.472,11.376,11.125,10.912,10.49,10.517,10.536,10.55,10.561,10.57,10.597,10.61,10.623
1/31/1999,3.074,3.011,3.042,3.078,3.188,3.342,3.493,3.647,3.798,3.947,4.068,4.173,4.626,4.891,5.167,4.97,4.972,5.059,5.2,5.242,5.297,5.341,5.398,5.444,5.479,5.527,5.577,5.835,5.999,5.969,0.478,0.478,0.54,0.724,1.01,1.28,1.53,1.793,1.93,2.158,2.289,2.32,2.775,2.98,,8.11,8.07,8.202,8.306,8.358,8.436,8.528,8.598,8.619,8.641,8.651,8.662,8.648,8.641,8.634,13.95,12.84,11.637,10.764,10.343,10.168,9.703,9.73,9.748,9.762,9.773,9.782,9.808,9.821,9.834
2/28/1999,3.097,3.055,3.195,3.245,3.418,3.594,3.773,4.03,4.093,4.265,4.392,4.463,4.963,5.258,5.596,5.029,5.129,5.397,5.7,5.795,5.87,5.948,4.907,6.09,6.131,6.142,6.203,6.424,6.519,6.442,0.274,0.276,0.3,0.435,0.698,0.98,1.268,1.56,1.74625,1.989,2.16,2.228,2.73,2.91,,8.09,8.101,8.293,8.375,8.428,8.483,8.516,8.6,8.635,8.658,8.669,8.68,8.667,8.66,8.653,12.74,11.72,11.597,11.088,10.587,10.466,9.802,9.832,9.853,9.869,9.881,9.891,9.921,9.935,9.95
3/31/1999,2.971,2.95,3.02,3.077,3.249,3.455,3.668,3.865,4.096,4.286,4.449,4.561,5.018,5.31,5.616,5,5.06,5.252,5.519,5.66,5.754,5.843,5.899,5.981,6.028,6.096,6.166,6.403,6.526,6.437,0.187,0.207,0.27,0.38,0.575,0.815,1.075,1.332,1.515,1.747,1.92,1.995,2.48,2.66,,7.22,7.151,7.463,7.588,7.802,8.079,8.259,8.46,8.486,8.556,8.616,8.665,8.624,8.603,8.582,13.32,12.79,12.152,11.268,10.491,10.151,9.901,9.946,9.985,9.998,10.008,10.016,10.041,10.053,10.065
4/30/1999,2.583,2.603,2.752,2.874,3.046,3.3,3.518,3.73,3.978,4.181,4.346,4.488,4.967,5.295,5.576,4.989,5.042,5.232,5.465,5.61,5.702,5.762,5.833,5.891,5.944,5.996,6.052,6.308,6.396,6.36,0.135,0.162,0.2,0.29,0.435,0.635,0.855,1.085,1.28,1.486,1.642,1.735,2.23,2.41,,6.97,6.882,6.95,7.106,7.255,7.453,7.622,7.785,7.903,7.999,8.043,8.061,8.024,8.006,7.987,13.38,12.66,12.022,11.139,10.648,10.369,10.124,10.166,10.202,10.213,10.221,10.228,10.249,10.259,10.269
